ProjectDescriptionID,catchRawID,trapVisitID,commonName,releaseID,atCaptureRun,fishOrigin,lifeStage,forkLength,totalLength,n,visitTime,visitType,siteName,subSiteName,finalRun,actualCount
11,510,71,Chinook salmon,255,Not recorded,Natural,Not recorded,NA,NA,0,2018-01-04T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,511,71,Steelhead / rainbow trout,255,Not recorded,Natural,Not recorded,NA,NA,0,2018-01-04T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,512,71,Hardhead,255,Not recorded,Natural,Not recorded,103,NA,1,2018-01-04T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,513,71,Riffle sculpin,255,Not recorded,Natural,Not recorded,78,NA,1,2018-01-04T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,514,71,Riffle sculpin,255,Not recorded,Natural,Not recorded,95,NA,1,2018-01-04T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,515,72,Chinook salmon,255,Not recorded,Natural,Not recorded,NA,NA,0,2018-01-04T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,516,72,Steelhead / rainbow trout,255,Not recorded,Natural,Not recorded,NA,NA,0,2018-01-04T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,517,72,Sacramento sucker,255,Not recorded,Natural,Not recorded,300,NA,2,2018-01-04T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,518,73,Chinook salmon,255,Not recorded,Natural,Not recorded,NA,NA,0,2018-01-05T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,519,73,Steelhead / rainbow trout,255,Not recorded,Natural,Not recorded,NA,NA,0,2018-01-05T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,520,74,Chinook salmon,255,Not recorded,Natural,Not recorded,NA,NA,0,2018-01-05T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,521,74,Steelhead / rainbow trout,255,Not recorded,Natural,Not recorded,NA,NA,0,2018-01-05T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,522,75,Chinook salmon,255,Not recorded,Natural,Not recorded,NA,NA,0,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,523,75,Steelhead / rainbow trout,255,Not recorded,Natural,Not recorded,NA,NA,0,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,524,75,Chinook salmon,255,Spring,Natural,Fry,39,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,525,75,Chinook salmon,255,Spring,Natural,Fry,34,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,526,75,Chinook salmon,255,Spring,Natural,Fry,35,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,527,75,Chinook salmon,255,Spring,Natural,Fry,36,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,528,75,Chinook salmon,255,Spring,Natural,Fry,36,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,529,75,Chinook salmon,255,Spring,Natural,Fry,39,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,530,75,Chinook salmon,255,Spring,Natural,Fry,34,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,531,75,Chinook salmon,255,Spring,Natural,Fry,36,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,532,75,Chinook salmon,255,Spring,Natural,Fry,35,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,533,75,Chinook salmon,255,Spring,Natural,Fry,36,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,534,75,Chinook salmon,255,Spring,Natural,Fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,535,75,Chinook salmon,255,Spring,Natural,Fry,33,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,536,75,Chinook salmon,255,Spring,Natural,Fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,537,75,Chinook salmon,255,Spring,Natural,Fry,35,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,538,75,Chinook salmon,255,Spring,Natural,Fry,40,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,539,75,Chinook salmon,255,Spring,Natural,Fry,33,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,540,75,Chinook salmon,255,Spring,Natural,Fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,541,75,Chinook salmon,255,Spring,Natural,Fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,542,75,Chinook salmon,255,Spring,Natural,Fry,38,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,543,75,Chinook salmon,255,Spring,Natural,Fry,36,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,544,75,Chinook salmon,255,Spring,Natural,Fry,36,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,545,75,Chinook salmon,255,Spring,Natural,Fry,35,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,546,75,Chinook salmon,255,Spring,Natural,Fry,34,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,547,75,Chinook salmon,255,Spring,Natural,Fry,34,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,548,75,Chinook salmon,255,Spring,Natural,Fry,36,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,549,75,Chinook salmon,255,Spring,Natural,Fry,38,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,550,75,Chinook salmon,255,Spring,Natural,Fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,551,75,Chinook salmon,255,Spring,Natural,Fry,35,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,552,75,Chinook salmon,255,Spring,Natural,Fry,36,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,553,75,Chinook salmon,255,Spring,Natural,Fry,38,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,554,75,Chinook salmon,255,Spring,Natural,Fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,555,75,Chinook salmon,255,Spring,Natural,Fry,36,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,556,75,Chinook salmon,255,Spring,Natural,Fry,34,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,557,75,Chinook salmon,255,Spring,Natural,Fry,35,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,558,75,Chinook salmon,255,Spring,Natural,Fry,35,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,559,75,Chinook salmon,255,Spring,Natural,Fry,38,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,560,75,Chinook salmon,255,Spring,Natural,Fry,34,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,561,75,Chinook salmon,255,Spring,Natural,Fry,33,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,562,75,Chinook salmon,255,Spring,Natural,Fry,36,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,563,75,Chinook salmon,255,Spring,Natural,Fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,564,75,Hardhead,255,Not recorded,Natural,Not recorded,31,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,565,75,Hardhead,255,Not recorded,Natural,Not recorded,33,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,566,75,Hardhead,255,Not recorded,Natural,Not recorded,35,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,567,75,Riffle sculpin,255,Not recorded,Natural,Not recorded,51,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,568,76,Chinook salmon,255,Not recorded,Natural,Not recorded,NA,NA,0,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,569,76,Steelhead / rainbow trout,255,Not recorded,Natural,Not recorded,NA,NA,0,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,570,76,Hardhead,255,Not recorded,Natural,Not recorded,111,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,571,76,Hardhead,255,Not recorded,Natural,Not recorded,55,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,572,76,Riffle sculpin,255,Not recorded,Natural,Not recorded,70,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,573,76,Riffle sculpin,255,Not recorded,Natural,Not recorded,72,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,574,76,Riffle sculpin,255,Not recorded,Natural,Not recorded,52,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,575,76,Tule perch,255,Not recorded,Natural,Not recorded,80,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,576,76,Unknown lamprey (Entosphenus or Lampetra),255,Not recorded,Natural,Not recorded,170,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,577,76,Brown trout,255,Not recorded,Natural,Not recorded,300,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,578,76,Chinook salmon,255,Spring,Natural,Button-up fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,579,76,Chinook salmon,255,Spring,Natural,Button-up fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,580,76,Chinook salmon,255,Spring,Natural,Button-up fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,581,76,Chinook salmon,255,Spring,Natural,Button-up fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,582,76,Chinook salmon,255,Spring,Natural,Button-up fry,38,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,583,76,Chinook salmon,255,Spring,Natural,Button-up fry,39,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,584,76,Chinook salmon,255,Spring,Natural,Button-up fry,39,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,585,76,Chinook salmon,255,Spring,Natural,Button-up fry,36,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,586,76,Chinook salmon,255,Spring,Natural,Button-up fry,34,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,587,76,Chinook salmon,255,Spring,Natural,Button-up fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,588,76,Chinook salmon,255,Spring,Natural,Button-up fry,39,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,589,76,Chinook salmon,255,Spring,Natural,Button-up fry,39,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,590,76,Chinook salmon,255,Spring,Natural,Button-up fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,591,76,Chinook salmon,255,Spring,Natural,Button-up fry,39,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,592,76,Chinook salmon,255,Spring,Natural,Button-up fry,38,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,593,76,Chinook salmon,255,Spring,Natural,Button-up fry,38,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,594,76,Chinook salmon,255,Spring,Natural,Button-up fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,595,76,Chinook salmon,255,Spring,Natural,Button-up fry,36,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,596,76,Chinook salmon,255,Spring,Natural,Button-up fry,36,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,597,76,Chinook salmon,255,Spring,Natural,Button-up fry,39,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,598,76,Chinook salmon,255,Spring,Natural,Button-up fry,39,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,599,76,Chinook salmon,255,Spring,Natural,Button-up fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,600,76,Chinook salmon,255,Spring,Natural,Button-up fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,601,76,Chinook salmon,255,Spring,Natural,Button-up fry,38,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,602,76,Chinook salmon,255,Spring,Natural,Button-up fry,40,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,603,76,Chinook salmon,255,Spring,Natural,Button-up fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,604,76,Chinook salmon,255,Spring,Natural,Button-up fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,605,76,Chinook salmon,255,Spring,Natural,Button-up fry,36,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,606,76,Chinook salmon,255,Spring,Natural,Button-up fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,607,76,Chinook salmon,255,Spring,Natural,Button-up fry,38,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,608,76,Chinook salmon,255,Spring,Natural,Button-up fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,609,76,Chinook salmon,255,Spring,Natural,Button-up fry,39,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,610,76,Chinook salmon,255,Spring,Natural,Button-up fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,611,76,Chinook salmon,255,Spring,Natural,Button-up fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,612,76,Chinook salmon,255,Spring,Natural,Button-up fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,613,76,Chinook salmon,255,Spring,Natural,Button-up fry,36,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,614,76,Chinook salmon,255,Spring,Natural,Button-up fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,615,76,Chinook salmon,255,Spring,Natural,Button-up fry,38,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,616,76,Chinook salmon,255,Spring,Natural,Button-up fry,36,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,617,76,Chinook salmon,255,Spring,Natural,Button-up fry,37,NA,1,2018-01-06T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,618,77,Chinook salmon,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-12T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,619,77,Steelhead / rainbow trout,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-12T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,620,77,Hardhead,255,Not recorded,Natural,Not recorded,65,NA,1,2017-12-12T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,621,77,Riffle sculpin,255,Not recorded,Natural,Not recorded,60,NA,1,2017-12-12T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,622,77,Tule perch,255,Not recorded,Natural,Not recorded,105,NA,1,2017-12-12T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,623,77,Unknown lamprey (Entosphenus or Lampetra),255,Not recorded,Natural,Not recorded,120,NA,1,2017-12-12T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,624,77,Unknown lamprey (Entosphenus or Lampetra),255,Not recorded,Natural,Not recorded,90,NA,1,2017-12-12T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,625,78,Chinook salmon,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-14T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,626,78,Steelhead / rainbow trout,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-14T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,627,78,Pacific lamprey,255,Not recorded,Natural,Not recorded,115,NA,1,2017-12-14T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,628,78,Pacific lamprey,255,Not recorded,Natural,Not recorded,90,NA,1,2017-12-14T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,629,78,Pacific lamprey,255,Not recorded,Natural,Not recorded,75,NA,1,2017-12-14T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,630,78,Pacific lamprey,255,Not recorded,Natural,Not recorded,70,NA,1,2017-12-14T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,631,78,Pacific lamprey,255,Not recorded,Natural,Not recorded,70,NA,1,2017-12-14T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,632,78,Pacific lamprey,255,Not recorded,Natural,Not recorded,80,NA,1,2017-12-14T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,633,78,Pacific lamprey,255,Not recorded,Natural,Not recorded,110,NA,1,2017-12-14T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,634,78,California roach,255,Not recorded,Natural,Not recorded,42,NA,1,2017-12-14T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,635,78,Riffle sculpin,255,Not recorded,Natural,Not recorded,58,NA,1,2017-12-14T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,636,79,Chinook salmon,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-15T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,637,79,Steelhead / rainbow trout,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-15T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,638,79,Unknown lamprey (Entosphenus or Lampetra),255,Not recorded,Natural,Not recorded,80,NA,1,2017-12-15T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,639,79,Unknown lamprey (Entosphenus or Lampetra),255,Not recorded,Natural,Not recorded,140,NA,1,2017-12-15T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,640,80,Chinook salmon,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-16T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,641,80,Steelhead / rainbow trout,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-16T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,642,80,Unknown lamprey (Entosphenus or Lampetra),255,Not recorded,Natural,Not recorded,71,NA,1,2017-12-16T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,643,81,Chinook salmon,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-17T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,644,81,Steelhead / rainbow trout,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-17T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,645,81,Tule perch,255,Not recorded,Natural,Not recorded,88,NA,1,2017-12-17T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,648,83,Chinook salmon,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-20T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,649,83,Steelhead / rainbow trout,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-20T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,650,84,Chinook salmon,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-21T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,651,84,Steelhead / rainbow trout,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-21T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,652,84,Riffle sculpin,255,Not recorded,Natural,Not recorded,84,NA,1,2017-12-21T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,653,85,Chinook salmon,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-22T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,654,85,Steelhead / rainbow trout,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-22T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,655,86,Chinook salmon,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-23T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,656,86,Steelhead / rainbow trout,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-23T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,657,86,California roach,255,Not recorded,Natural,Not recorded,110,NA,1,2017-12-23T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,658,86,Sacramento sucker,255,Not recorded,Natural,Not recorded,300,NA,1,2017-12-23T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,659,86,Riffle sculpin,255,Not recorded,Natural,Not recorded,35,NA,1,2017-12-23T00:00:00Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,660,87,Chinook salmon,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-24T00:00:00Z,End trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,661,87,Steelhead / rainbow trout,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-24T00:00:00Z,End trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,662,87,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,300,NA,1,2017-12-24T00:00:00Z,End trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,663,87,Sacramento pikeminnow,255,Not recorded,Natural,Not recorded,300,NA,1,2017-12-24T00:00:00Z,End trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,664,87,Sacramento sucker,255,Not recorded,Natural,Not recorded,300,NA,1,2017-12-24T00:00:00Z,End trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,665,88,Chinook salmon,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-26T00:00:00Z,Start trap & begin trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,666,88,Steelhead / rainbow trout,255,Not recorded,Natural,Not recorded,NA,NA,0,2017-12-26T00:00:00Z,Start trap & begin trapping,Parrott-Phelan canal trap box,canal trap box,NA,Yes
11,667,89,Chinook salmon,255,Not recorded,Natural,Not recorded,NA,NA,0,2018-01-07T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,668,89,Steelhead / rainbow trout,255,Not recorded,Natural,Not recorded,NA,NA,0,2018-01-07T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
11,669,89,Chinook salmon,255,Spring,Natural,Button-up fry,34,NA,6,2018-01-07T00:00:00Z,Continue trapping,Parrot-Phelan RST,PP RST,NA,Yes
