ProjectDescriptionID,catchRawID,trapVisitID,commonName,releaseID,atCaptureRun,fishOrigin,lifeStage,forkLength,totalLength,n,visitTime,visitType,siteName,subSiteName,finalRun,actualCount
11,66933,3597,Chinook salmon,255,Spring,Natural,Fry,35.0,,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66934,3597,Chinook salmon,255,Spring,Natural,Fry,33.0,,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66935,3597,Chinook salmon,255,Spring,Natural,Fry,35.0,,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66936,3597,Chinook salmon,255,Spring,Natural,Fry,35.0,,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66937,3597,Chinook salmon,255,Spring,Natural,Fry,36.0,,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66938,3597,Chinook salmon,255,Spring,Natural,Fry,34.0,,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66939,3597,Chinook salmon,255,Spring,Natural,Fry,35.0,,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66940,3597,Chinook salmon,255,Spring,Natural,Fry,34.0,,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66941,3597,Chinook salmon,255,Spring,Natural,Fry,34.0,,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66942,3597,Chinook salmon,255,Spring,Natural,Fry,35.0,,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66943,3597,Chinook salmon,255,Spring,Natural,Not recorded,,,8,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66944,3597,Chinook salmon,255,Spring,Natural,Not recorded,,,7,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66945,3597,Steelhead / rainbow trout,255,Not recorded,Natural,Yearling,211.0,,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66946,3597,Hardhead,255,Not recorded,Natural,Not recorded,,177.0,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66947,3597,Hardhead,255,Not recorded,Natural,Not recorded,,104.0,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66948,3597,Hardhead,255,Not recorded,Natural,Not recorded,,73.0,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66949,3597,Hardhead,255,Not recorded,Natural,Not recorded,,53.0,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66950,3597,Hardhead,255,Not recorded,Natural,Not recorded,,60.0,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66951,3597,Hardhead,255,Not recorded,Natural,Not recorded,,47.0,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66952,3597,Riffle sculpin,255,Not recorded,Natural,Not recorded,,97.0,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66953,3597,Riffle sculpin,255,Not recorded,Natural,Not recorded,,89.0,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66954,3597,Riffle sculpin,255,Not recorded,Natural,Not recorded,,82.0,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66955,3597,Riffle sculpin,255,Not recorded,Natural,Not recorded,,74.0,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66956,3597,Riffle sculpin,255,Not recorded,Natural,Not recorded,,86.0,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66957,3597,Riffle sculpin,255,Not recorded,Natural,Not recorded,,74.0,1,2026-01-16T09:30:15Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,66958,3598,Chinook salmon,255,Spring,Natural,Parr,36.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66959,3598,Chinook salmon,255,Spring,Natural,Parr,33.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66960,3598,Chinook salmon,255,Spring,Natural,Parr,36.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66961,3598,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66962,3598,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66963,3598,Chinook salmon,255,Spring,Natural,Button-up fry,37.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66964,3598,Chinook salmon,255,Spring,Natural,Button-up fry,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66965,3598,Chinook salmon,255,Spring,Natural,Parr,34.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66966,3598,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66967,3598,Chinook salmon,255,Spring,Natural,Parr,34.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66968,3598,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66969,3598,Chinook salmon,255,Spring,Natural,Parr,34.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66970,3598,Chinook salmon,255,Spring,Natural,Parr,34.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66971,3598,Chinook salmon,255,Spring,Natural,Button-up fry,33.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66972,3598,Chinook salmon,255,Spring,Natural,Yolk sac fry (alevin),35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66973,3598,Chinook salmon,255,Spring,Natural,Button-up fry,34.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66974,3598,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66975,3598,Chinook salmon,255,Spring,Natural,Button-up fry,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66976,3598,Chinook salmon,255,Spring,Natural,Parr,34.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66977,3598,Chinook salmon,255,Spring,Natural,Button-up fry,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66978,3598,Chinook salmon,255,Spring,Natural,Parr,34.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66979,3598,Chinook salmon,255,Spring,Natural,Button-up fry,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66980,3598,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66981,3598,Chinook salmon,255,Spring,Natural,Parr,34.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66982,3598,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66983,3598,Chinook salmon,255,Spring,Natural,Parr,34.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66984,3598,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66985,3598,Chinook salmon,255,Spring,Natural,Parr,37.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66986,3598,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66987,3598,Chinook salmon,255,Spring,Natural,Parr,36.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66988,3598,Chinook salmon,255,Spring,Natural,Parr,34.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66989,3598,Chinook salmon,255,Spring,Natural,Button-up fry,33.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66990,3598,Chinook salmon,255,Spring,Natural,Parr,36.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66991,3598,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66992,3598,Chinook salmon,255,Spring,Natural,Parr,34.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66993,3598,Chinook salmon,255,Spring,Natural,Parr,34.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66994,3598,Chinook salmon,255,Spring,Natural,Parr,36.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66995,3598,Chinook salmon,255,Spring,Natural,Button-up fry,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66996,3598,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66997,3598,Chinook salmon,255,Spring,Natural,Button-up fry,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66998,3598,Chinook salmon,255,Spring,Natural,Button-up fry,36.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,66999,3598,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67000,3598,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67001,3598,Chinook salmon,255,Spring,Natural,Parr,34.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67002,3598,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67003,3598,Chinook salmon,255,Spring,Natural,Not recorded,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67004,3598,Chinook salmon,255,Spring,Natural,Parr,34.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67005,3598,Chinook salmon,255,Spring,Natural,Button-up fry,33.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67006,3598,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67007,3598,Chinook salmon,255,Spring,Natural,Parr,33.0,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67008,3598,Chinook salmon,255,Spring,Natural,Not recorded,,,28,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67009,3598,Chinook salmon,255,Spring,Natural,Not recorded,,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67010,3598,California roach,255,Not recorded,Natural,Not recorded,,97.0,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67011,3598,Riffle sculpin,255,Not recorded,Natural,Not recorded,,43.0,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67012,3598,Riffle sculpin,255,Not recorded,Natural,Not recorded,,62.0,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67013,3598,Riffle sculpin,255,Not recorded,Natural,Not recorded,,57.0,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67014,3598,Riffle sculpin,255,Not recorded,Natural,Not recorded,,65.0,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67015,3598,Riffle sculpin,255,Not recorded,Natural,Not recorded,,45.0,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67016,3598,Riffle sculpin,255,Not recorded,Natural,Not recorded,,62.0,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67017,3598,Riffle sculpin,255,Not recorded,Natural,Not recorded,,78.0,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67018,3598,Riffle sculpin,255,Not recorded,Natural,Not recorded,,42.0,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67019,3598,Riffle sculpin,255,Not recorded,Natural,Not recorded,,47.0,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67020,3598,Riffle sculpin,255,Not recorded,Natural,Not recorded,,52.0,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67021,3598,Riffle sculpin,255,Not recorded,Natural,Not recorded,,,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67022,3598,Sacramento sucker,255,Not recorded,Natural,Not recorded,,100.0,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67023,3598,Unknown lamprey (Entosphenus or Lampetra),255,Not recorded,Natural,Not recorded,,60.0,1,2026-01-17T09:15:24Z,Continue trapping,Parrott-Phelan canal trap box,canal trap box,,Yes
11,67024,3599,Chinook salmon,255,Spring,Natural,Parr,37.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67025,3599,Chinook salmon,255,Spring,Natural,Parr,36.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67026,3599,Chinook salmon,255,Spring,Natural,Parr,36.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67027,3599,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67028,3599,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67029,3599,Chinook salmon,255,Spring,Natural,Button-up fry,36.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67030,3599,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67031,3599,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67032,3599,Chinook salmon,255,Spring,Natural,Parr,36.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67033,3599,Chinook salmon,255,Spring,Natural,Button-up fry,35.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67034,3599,Chinook salmon,255,Spring,Natural,Parr,34.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67035,3599,Chinook salmon,255,Spring,Natural,Parr,34.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67036,3599,Chinook salmon,255,Spring,Natural,Button-up fry,35.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67037,3599,Chinook salmon,255,Spring,Natural,Button-up fry,34.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67038,3599,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67039,3599,Chinook salmon,255,Spring,Natural,Button-up fry,37.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67040,3599,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67041,3599,Chinook salmon,255,Spring,Natural,Parr,36.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67042,3599,Chinook salmon,255,Spring,Natural,Button-up fry,36.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67043,3599,Chinook salmon,255,Spring,Natural,Button-up fry,34.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67044,3599,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67045,3599,Chinook salmon,255,Spring,Natural,Parr,36.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67046,3599,Chinook salmon,255,Spring,Natural,Parr,37.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67047,3599,Chinook salmon,255,Spring,Natural,Button-up fry,32.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67048,3599,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67049,3599,Chinook salmon,255,Spring,Natural,Button-up fry,36.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67050,3599,Chinook salmon,255,Spring,Natural,Parr,38.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67051,3599,Chinook salmon,255,Spring,Natural,Button-up fry,37.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67052,3599,Chinook salmon,255,Spring,Natural,Button-up fry,33.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67053,3599,Chinook salmon,255,Spring,Natural,Yolk sac fry (alevin),32.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67054,3599,Chinook salmon,255,Spring,Natural,Button-up fry,35.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67055,3599,Chinook salmon,255,Spring,Natural,Button-up fry,32.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67056,3599,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67057,3599,Chinook salmon,255,Spring,Natural,Button-up fry,35.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67058,3599,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67059,3599,Chinook salmon,255,Spring,Natural,Button-up fry,32.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67060,3599,Chinook salmon,255,Spring,Natural,Parr,37.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67061,3599,Chinook salmon,255,Spring,Natural,Button-up fry,34.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67062,3599,Chinook salmon,255,Spring,Natural,Parr,45.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67063,3599,Chinook salmon,255,Spring,Natural,Button-up fry,31.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67064,3599,Chinook salmon,255,Spring,Natural,Button-up fry,36.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67065,3599,Chinook salmon,255,Spring,Natural,Parr,36.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67066,3599,Chinook salmon,255,Spring,Natural,Button-up fry,35.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67067,3599,Chinook salmon,255,Spring,Natural,Button-up fry,36.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67068,3599,Chinook salmon,255,Spring,Natural,Parr,36.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67069,3599,Chinook salmon,255,Spring,Natural,Parr,37.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67070,3599,Chinook salmon,255,Spring,Natural,Parr,38.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67071,3599,Chinook salmon,255,Spring,Natural,Parr,35.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67072,3599,Chinook salmon,255,Spring,Natural,Button-up fry,33.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67073,3599,Chinook salmon,255,Spring,Natural,Parr,37.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67074,3599,Chinook salmon,255,Spring,Natural,Not recorded,,,141,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67075,3599,Chinook salmon,255,Spring,Natural,Not recorded,,,10,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67076,3599,Steelhead / rainbow trout,255,Not recorded,Natural,Juvenile,36.0,,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67077,3599,California roach,255,Not recorded,Natural,Not recorded,,33.0,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67078,3599,California roach,255,Not recorded,Natural,Not recorded,,21.0,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67079,3599,California roach,255,Not recorded,Natural,Not recorded,,66.0,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67080,3599,Riffle sculpin,255,Not recorded,Natural,Not recorded,,82.0,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67081,3599,Riffle sculpin,255,Not recorded,Natural,Not recorded,,90.0,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67082,3599,Riffle sculpin,255,Not recorded,Natural,Not recorded,,75.0,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67083,3599,Riffle sculpin,255,Not recorded,Natural,Not recorded,,73.0,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67084,3599,Riffle sculpin,255,Not recorded,Natural,Not recorded,,70.0,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67085,3599,Riffle sculpin,255,Not recorded,Natural,Not recorded,,74.0,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67086,3599,Riffle sculpin,255,Not recorded,Natural,Not recorded,,69.0,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67087,3599,Riffle sculpin,255,Not recorded,Natural,Not recorded,,83.0,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67088,3599,Riffle sculpin,255,Not recorded,Natural,Not recorded,,83.0,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67089,3599,Sacramento sucker,255,Not recorded,Natural,Not recorded,,136.0,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67090,3599,Sacramento sucker,255,Not recorded,Natural,Not recorded,,188.0,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67091,3599,Unknown lamprey (Entosphenus or Lampetra),255,Not recorded,Natural,Not recorded,,129.0,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67092,3599,Unknown lamprey (Entosphenus or Lampetra),255,Not recorded,Natural,Not recorded,,144.0,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67093,3599,Unknown lamprey (Entosphenus or Lampetra),255,Not recorded,Natural,Not recorded,,72.0,1,2026-01-17T10:15:51Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67094,3600,Chinook salmon,255,Spring,Natural,Fry,36.0,,1,2026-01-18T09:30:25Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
11,67095,3600,Chinook salmon,255,Spring,Natural,Yolk sac fry (alevin),32.0,,1,2026-01-18T09:30:25Z,Continue trapping,Parrot-Phelan RST,PP RST,,Yes
